time,r,cor,ior,sor
351,2.9876883405951378,0.4995400313006339,0.49876457401837604,
352,2.99026806874157,0.49965386370536086,0.4990241471404986,
353,2.992546151641322,0.4997371965970195,0.4992530559681014,
354,2.9945218953682735,0.49979002574144576,0.49945134787070405,
355,2.9961946980917453,0.49981234053689333,0.49961906389231875,
356,2.9975640502598244,0.4998041239782395,0.4997562387554823,
357,2.9986295347545737,0.49976535262018235,0.49986290086472096,
358,2.999390827019096,0.49969599653934055,0.49993907230942414,
359,2.999847695156391,0.49959601929517333,0.4999847688660996,
360,3.0,0.49946537788964207,0.5,0.4956
361,2.999847695156391,0.4993040227255341,0.4999847688660996,
362,2.999390827019096,0.49911189756337326,0.49993907230942414,
363,2.9986295347545737,0.4988889394768428,0.49986290086472096,
364,2.9975640502598244,0.4986350788066468,0.4997562387554823,
365,2.9961946980917453,0.49835023911273835,0.49961906389231875,
366,2.9945218953682735,0.49803433712484385,0.49945134787070405,
367,2.992546151641322,0.4976872826912099,0.4992530559681015,
368,2.99026806874157,0.4973089787255047,0.4990241471404986,
369,2.9876883405951378,0.49689932115180163,0.4987645740183759,
370,2.984807753012208,0.49645819884757175,0.49847428290214046,
371,2.9816271834476638,0.49598549358461397,0.49815321375706373,
372,2.9781476007338057,0.4954810799678499,0.4978013002077681,
373,2.9743700647852354,0.4949448253719031,0.4974184695323072,
374,2.9702957262759964,0.4943765898753869,0.49700464265589667,
375,2.965925826289068,0.4937762261928198,0.4965597341443574,
376,2.961261695938319,0.49314357960407884,0.49608365219733325,
377,2.9563047559630355,0.4924784878813058,0.4955762986413618,
378,2.9510565162951536,0.4917807812131676,0.4950375689228725,
379,2.945518575599317,0.4910502821263707,0.49446735210120324,
380,2.9396926207859084,0.49028680540432074,0.4938655308417263,
381,2.9335804264972016,0.4894901580028095,0.49323198140918717,
382,2.9271838545667874,0.4886601389626018,0.49256657366136264,
383,2.9205048534524405,0.48779653931878547,0.4918691710431601,
384,2.9135454576426008,0.48689914200672857,0.49113963058128024,
385,2.90630778703665,0.48596772176447867,0.4903778028795819,
386,2.898794046299167,0.4850020450314169,0.48958353211529143,
387,2.891006524188368,0.48400186984296023,0.48875665603621504,
388,2.882947592858927,0.4829669457210779,0.48789700595911584,
389,2.874619707139396,0.4818970135603649,0.4870044067694365,
390,2.866025403784439,0.4807918055093748,0.48607867692255335,0.484
391,2.8571673007021126,0.47965104484688037,0.485119628446766,
392,2.848048096156426,0.4784744458526848,0.48412706694823066,
393,2.838670567945424,0.47726171367254705,0.4831007916180748,
394,2.8290375725550416,0.47601254417673133,0.482040595241925,
395,2.819152044288992,0.4747266238116075,0.4809462642121109,
396,2.8090169943749475,0.47340362944365183,0.47981757854281903,
397,2.798635510047293,0.47204322819508715,0.4786543118884838,
