time,R,COR,IOR,SOR
500,1.233955556881022,0.06398298573367574,0.12938159321442766,
501,1.2228540385430293,0.06287251524789444,0.12423678744982901,
502,1.2119892463932782,0.06186470565250317,0.11912155324491389,
503,1.2013644899527072,0.060955752989514056,0.11404071734945358,
504,1.1909830056250525,0.060142099580563824,0.10899924768116724,
505,1.1808479557110083,0.05942043302136332,0.10400224767282377,
506,1.1709624274449584,0.05878768334189572,0.09905494969905738,
507,1.161329432054576,0.05824101867120171,0.09416270755308837,
508,1.1519519038435742,0.05777783970027561,0.08933098794857411,
509,1.1428326992978879,0.05739577319442637,0.08456536102770786,
510,1.1339745962155612,0.057092664767824305,0.07987148986318393,0.04
511,1.1253802928606043,0.0568665710980055,0.0752551189490288,
512,1.1170524071410732,0.05671575172689333,0.07072206168326417,
513,1.1089934758116322,0.05663866056729892,0.06627818685410353,
514,1.101205953700833,0.05663393720973665,0.06192940415067076,
515,1.09369221296335,0.056700398103513086,0.05768164872910965,
516,1.0864545423573992,0.05683702766816977,0.05354086487526446,
517,1.07949514654756,0.057042969376259314,0.04951298881577861,
518,1.0728161454332126,0.05731751683581316,0.04560393074042106,
519,1.0664195735027984,0.057660104890523735,0.04181955610934566,
520,1.0603073792140916,0.058070300747350506,0.03816566633010907,
521,1.0544814244006833,0.05854779513476406,0.03464797889986019,
522,1.0489434837048464,0.05909239348998303,0.031272107118548366,
523,1.0436952440369645,0.059704007170129685,0.028043539488783544,
524,1.0387383040616813,0.06038264468010043,0.0249676189269664,
525,1.0340741737109318,0.061128402908941386,0.022049521918427545,
526,1.0297042737240036,0.06194145836652629,0.019294237756256973,
527,1.0256299352147646,0.06282205841321206,0.01670654800930489,
528,1.0218523992661943,0.06377051247680181,0.014291006368746658,
529,1.0183728165523362,0.06478718325344515,0.012051919025665148,
530,1.0151922469877919,0.06587247789197331,0.009993325732600271,
531,1.0123116594048622,0.06702683916448661,0.008118981701444952,
532,1.0097319312584299,0.06825073662968753,0.006432340486916172,
533,1.007453848358678,0.06954465779940554,0.004936538000406807,
534,1.0054781046317267,0.07090909932286549,0.0036343777924375213,
535,1.0038053019082545,0.07234455820744239,0.002528317732787878,
536,1.0024359497401758,0.07385152309880627,0.0016204582079893236,
537,1.0013704652454263,0.07543046564740732,0.0009125319430688249,
538,1.0006091729809041,0.0770818319920866,0.0004058955440146093,
539,1.0001523048436087,0.07880603439512152,0.00010152280149806943,
540,1.0,0.0806034430661661,1.370672191606566e-07,0.04
541,1.0001523048436087,0.08247437821519843,0.00010152326696122065,
542,1.0006091729809041,0.08441910237672004,0.0004058955416185806,
543,1.0013704652454263,0.08643781304894031,0.0009125319429951296,
544,1.0024359497401756,0.08853063569252272,0.001620458207965791,
545,1.0038053019082545,0.09069761713357775,0.002528317732796147,
546,1.0054781046317265,0.09293871941496626,0.0036343777925036402,
547,1.007453848358678,0.09525381413858197,0.004936538000424109,
548,1.0097319312584299,0.09764267733914407,0.0064323404868993515,
549,1.0123116594048622,0.10010498492713013,0.008118981701452994,
550,1.0151922469877919,0.1026403087348955,0.009993325732609016,
551,1.018372816552336,0.10524811319575222,0.012051919025649943,
552,1.0218523992661943,0.10792775268094261,0.014291006368749252,
553,1.0256299352147646,0.11067846951406127,0.016706548009306012,
554,1.0297042737240036,0.11349939267669083,0.019294237756259488,
555,1.0340741737109316,0.11638953721288782,0.02204952191842254,
556,1.038738304061681,0.11934780433381688,0.024967618926969366,
557,1.0436952440369645,0.12237298221737632,0.028043539488782254,
558,1.0489434837048464,0.1254637474912191,0.03127210711854882,
559,1.0544814244006833,0.12861866738124614,0.0346479788998605,
560,1.0603073792140916,0.1318362025015547,0.03816566633010907,
561,1.0664195735027984,0.13511471025606206,0.04181955610934534,
562,1.0728161454332126,0.1384524488166864,0.04560393074042025,
563,1.0794951465475595,0.14184758163813777,0.04951298881577894,
564,1.0864545423573988,0.14529818246512424,0.05354086487526249,
565,1.09369221296335,0.14880224078416324,0.05768164872911034,
566,1.1012059537008327,0.15235766766925515,0.0619294041506703,
567,1.1089934758116318,0.15596230196844185,0.06627818685410117,
